25453.462891	7385.576660	3864.000732	2379.210449	1852.327393	1294.799438	833.622986	829.378723	746.722351	653.587219	534.462219	460.165436	489.274048	418.957214	348.704712	314.466583	339.873505	314.033356	296.476624	269.784668	270.861206	277.146637	244.689758	268.702209	238.320480	284.976929	276.311951	260.985474	262.622772	244.407104	235.396851	233.941727	253.453156	248.792145	255.442917	236.381027	252.686066	260.547821	272.538055	251.440552	306.532501	283.746277	326.219513	313.108917	342.347351	334.291565	314.970093	252.327393	183.732803	181.937424	165.357056	137.975006	157.237473	98.430588	110.254509	109.298737
7385.576660	22676.990234	6818.535156	2944.359131	2142.264404	1477.052490	1029.757080	972.503113	827.698547	625.757202	613.279602	500.551453	532.983887	397.449799	397.404297	347.513550	335.718964	340.884125	323.881500	312.453735	281.904846	248.830215	241.247787	255.237152	264.253998	272.417053	270.920074	264.845428	256.814850	262.003998	249.985031	263.419312	266.114410	234.390579	257.274170	235.223907	252.299774	254.436279	266.043945	275.828400	306.643372	310.727783	340.815704	388.699249	367.080719	369.465454	349.644501	267.523132	223.455185	204.639725	155.873581	164.091202	169.753113	124.431580	101.644928	113.254982
3864.000732	6818.535156	21942.046875	6398.669434	3890.740723	2361.204834	1628.406738	1166.756958	890.398132	766.612488	642.330383	520.263000	478.739288	383.092773	346.017792	279.198914	306.062225	281.155823	273.802612	260.711517	244.714752	237.106979	218.931015	237.708176	238.082825	261.733643	204.801208	226.467850	251.263641	256.217041	263.423187	230.796829	218.354858	239.724731	210.693832	197.614456	253.328400	228.879288	206.004089	244.204544	265.990875	281.667175	327.692444	333.986115	400.937286	405.311676	384.767517	314.026245	256.549194	242.572601	204.020752	214.919357	204.679916	142.914429	174.053329	129.459930
2379.210449	2944.359131	6398.669434	23220.931641	9065.218750	3509.620850	2150.433105	1526.030518	1163.639404	867.281494	736.866577	635.869507	577.974609	471.841614	409.408020	404.424835	368.221436	328.670105	305.280060	331.467255	262.003418	303.554413	280.221466	283.845367	274.168243	276.312958	267.552795	268.902252	293.808258	302.456970	263.602295	287.838623	253.522537	280.264038	296.507202	227.903046	253.694443	251.360550	286.301117	287.336029	307.506683	333.511230	324.979858	380.891327	374.387115	455.722229	437.786560	298.850830	265.511505	252.136139	242.484390	232.973557	201.585876	139.882904	151.922791	130.535965
1852.327393	2142.264404	3890.740723	9065.218750	24133.558594	7072.805176	3119.427002	1886.546875	1236.182739	917.696350	755.711426	609.590454	561.916382	438.327972	368.693909	366.197906	306.510712	320.889069	312.523529	285.479980	276.233948	279.943329	279.588898	266.877441	274.475433	258.944916	239.477768	275.919434	217.108307	285.686432	281.049591	263.085724	231.002350	246.780457	235.238831	199.987930	242.695419	258.939026	268.740814	220.723358	255.914566	335.981812	313.048370	327.358795	447.621704	474.914856	436.429474	312.497192	272.810028	285.541321	306.973846	241.407455	223.130661	154.465210	193.587555	155.931763
1294.799438	1477.052490	2361.204834	3509.620850	7072.805176	24854.007812	6862.802246	2711.822021	1684.509766	1154.286499	968.772644	751.971008	758.033936	555.580750	463.022217	388.608398	424.026093	374.951385	353.927246	388.837646	316.435242	363.819977	311.743164	319.254211	306.091644	310.997589	309.964386	285.630493	294.607941	262.055603	327.925293	311.300812	310.168976	271.340302	274.797607	234.336456	258.883484	256.711792	284.541565	236.674255	282.361115	291.305115	345.084656	421.491425	470.144287	591.443665	518.545593	463.426300	400.252045	373.169281	367.598999	289.001709	263.479034	223.862320	202.389648	176.703186
833.622986	1029.757080	1628.406738	2150.433105	3119.427002	6862.802246	22967.828125	6552.069824	3003.002686	1775.241577	1405.591064	1216.269409	1123.771973	824.938660	621.042908	517.778381	542.536743	480.085358	501.155670	497.742218	411.721497	436.444946	429.878601	402.692993	442.061737	414.795013	403.286285	359.516235	384.486572	380.091400	413.452454	452.673157	478.257751	377.728485	349.640076	328.004486	331.305664	334.042419	358.883087	342.258118	412.042847	430.412933	452.271179	502.246521	633.710754	1062.070068	721.289734	625.426270	617.654114	513.879089	614.468079	431.071472	338.393646	284.963684	267.395355	255.747025
829.378723	972.503113	1166.756958	1526.030518	1886.546875	2711.822021	6552.069824	23587.085938	6420.360352	2801.806152	1997.489014	1636.652466	1433.910278	1093.090332	909.428711	791.659851	756.622986	749.393311	607.822815	673.872070	688.246948	544.392761	609.297852	582.349365	579.320007	545.746765	560.874756	474.023376	532.579773	590.005676	568.158875	642.796570	583.023926	571.458679	508.366974	489.430908	487.227234	514.261658	479.220734	541.785034	640.467041	595.141418	688.355957	721.464050	854.018921	1017.976440	733.056335	520.518250	436.625458	419.808716	337.284882	294.748383	261.330750	183.714417	170.874542	170.164780
746.722351	827.698547	890.398132	1163.639404	1236.182739	1684.509766	3003.002686	6420.360352	21370.136719	5790.090332	3002.672852	2227.274658	1968.740967	1498.915161	1210.237671	1042.483765	1056.227417	893.584595	884.937439	848.974121	827.336792	772.652832	732.011719	721.709290	717.821106	752.895813	641.786011	716.901306	688.486816	785.773193	769.840820	799.629211	859.994263	734.279297	677.247009	623.466919	677.653137	625.395691	639.848633	705.904358	674.795471	739.135864	755.571533	916.138489	1101.542847	1389.502563	819.687988	514.766541	435.459320	456.851196	375.190094	290.164307	276.209778	198.561386	182.518188	170.524048
653.587219	625.757202	766.612488	867.281494	917.696350	1154.286499	1775.241577	2801.806152	5790.090332	23278.802734	6445.852539	3073.507812	2395.965820	1830.771606	1479.992188	1269.394775	1153.022583	1069.762451	1003.747131	1000.948853	956.877747	930.653870	874.820801	879.428345	789.639038	771.026550	849.463379	841.024170	796.342834	825.663940	804.777039	833.743958	872.755676	782.820435	689.938660	700.278809	659.950378	736.013367	715.470093	731.117737	754.053772	803.111511	800.027954	831.179138	973.492798	990.987976	735.132751	472.062134	337.816193	381.562988	267.340393	213.870804	212.708923	154.436264	174.332275	117.899826
